pidp,z,fixedEffect
408112215,-.36829957,-.0226492105157141
408142968,-.14779614,-.023664220928212
408149768,.51288545,.02073059372026
408150291,.14931363,.0079339168114095
408195859,-.099276908,-.0071852195891948
408196531,-.14598913,.0358332760977143
408204122,.75952727,.0303268315879769
408224502,.25278094,.0073643920249205
408272176,-.25801647,-.0122918083845179
408274063,-.55303383,-.0081562784806867
408291735,-.77188218,-.0633285190888137
408295823,-.11541386,.0186495839528461
408360530,.60588741,-.0056913938550221
408496532,.8367157,-.056375512009408
408497775,.15262297,.0136603452285936
408501175,.65671998,.0346894651999564
408646130,1.6398245,-.11939605833799
408646172,.15823129,.0137276854535409
408659742,.29615155,.0013943768253661
408709255,.24467115,.0013978562849778
408718783,-.36068097,-.0179481165234575
408722855,.24229276,-.0031086065947265
408736455,-.3319518,-.015912999464644
408742006,-.065100074,-.0010078754560252
408788980,-.029811848,.0180759603179452
408809334,.71495926,-.0308289833587543
408841179,.068752892,.0112671246434057
408881295,.06363412,.0132909314116962
408884015,.44375551,-.1238742652476743
408894895,.97444594,.0944280934869525
408909855,-.86492538,-.0587428150328459
408952140,.76986295,.0039099472333204
408986140,-.39306927,-.009177632470718
409077827,-.011055237,.0244699785574959
409081332,.23421484,.0094569512847061
409115223,.59403491,.0379964599455158
409176562,.67276895,-.0091751913951786
409197004,-.2377799,-.0067470985545972
409197004,-.089391701,-.0067470985545972
409203724,-.3803699,.0057507832562596
409206347,-.99163538,-.0340206309535722
409231495,-.64187336,.0779550432572882
409254619,-.15112136,-.0111189038810712
409332974,-.015493602,.0102545411668944
409414526,.44441664,-.0469269676797971
409414526,.65799737,-.0469269676797971
409422056,-.013904743,.0346343812035927
409530126,-.2168159,-.0028686503526365
409543808,-.036415234,.0079977736445605
409584578,.57639641,.0351046949828868
409637463,-.1336727,.0095424543035281
409666208,-.39043653,.0683471936592283
409700707,-.55049205,.0789503800665836
409815726,.13812776,.0051588175489878
409841479,-.12758107,-.0256738126908362
409856528,-.37037653,.0308626330024875
409864006,-.20694003,-.0182249731706243
410040182,.04275069,.0094694018413013
410081050,.28376922,.0560831565331559
410128542,.71996391,.0043705351002479
410155724,-.28257075,.0596853844328834
410237370,.45753145,.0062640365675759
410237460,-.04242605,.0468055785140623
410284938,.75637472,.0197809964333519
410284966,-.69865,-.0158102353163639
410297059,-.2131149,-.2133140432588963
410312208,-.34899107,.017480364018233
410346208,.033989824,-.006336555528054
410346248,.037419826,-.0002673070769054
410473859,.2762216,.0546739072405839
410492895,.40200791,-.0150199605362603
410557495,.24574506,-.0825605512075734
410563724,-.5830847,-.0156050472596967
410570606,.29014975,-.0016256126991155
410638566,-.19640003,.0121641074961245
410665762,.12666038,.053580701194143
410679328,-.069316924,.1215634223433636
410692922,.31024408,.0814350549887169
410692968,.081728332,-.0002096676305682
410733726,.88228422,.0151022176664934
410767732,.091350466,.0117118739025645
410795014,.23640411,-.0065084401727301
410801702,.63824528,.0407020667094703
410828962,.051811341,-.003681034730397
410835776,.88940543,-.0190915255627298
410903804,.98115861,-.002748450370559
410944576,.81148547,-.0161985186300261
411175770,.24916855,-.0221910572361877
411264208,-.26323348,.0061521522015583
411325322,-.32028651,.0043689286995904
411474924,.51491773,-.0262127229469938
411488570,.67012078,-.0005803576808609
411522532,1.0294552,-.0261987016428373
411563330,1.355669,.1274877904678055
411611002,.64443082,.0500530803415302
411760566,.35576466,-.0095065791753483
411808210,.57877904,.1018941916746912
411848940,-.2692965,-.0128615094312238
411848970,.1428427,-.0065352469332531
411876168,.51117873,-.0079985831279067
412059762,.63230979,.0966026062041367
412059802,.63230979,.0966026062041367
412168562,.28901654,.0252442581270968
412508574,.52587718,-.0406656896546873
412542574,-.48625746,.0008498218916389
412556122,1.0855266,.0251716689114182
412562966,.61556524,.0239189261319444
412841762,.10563686,.0040677864810281
412964096,-2.9130404,-.0353096754033262
413004972,-.23926128,.0328616126465403
413018574,.77698785,.0266500689194433
413052564,.21106124,-.1210881675173591
413147774,-.013236077,-.0697624984463363
413174966,.23102246,-.0087829986906845
413304122,.03834486,.0344814017866096
413304140,.41537946,-.0015834624715754
413331286,.27894342,.022338256150223
413378924,.087113589,.0219274073551056
413406128,-.062941991,-.0143520314009382
413603364,-.065676048,.008249011996103
413698526,.67213881,-.0284988018012969
413814814,-.91079926,.0085944159620821
413814814,-.76217997,.0085944159620821
413854886,-.16573787,.0092965697985311
413861726,.18499812,.008872189289894
413895726,-.67290473,-.0314260109295792
413963728,1.0857214,.0623351474378936
413997688,-.017220337,.0039279284668594
413997688,-.51791131,.0039279284668594
414011452,-.19340582,.0249016251448224
414065768,-.084466502,-.04850182329965
414065768,-.086359881,-.04850182329965
414065780,.4124136,-.0392159227180375
414250006,-.48388571,-.0146758074747218
414256202,-.26259115,-.0490767641016873
414303852,-.37403518,.0070458647244729
414351342,-.49084517,.0211523138079814
414392180,.48554909,.0158508901769982
414412580,.28508282,-.0057792869544824
414541808,.40187755,.0690030162640433
414650542,-.23585817,-.0191373932295531
414677736,.38662934,-.0345021496219758
414677820,.42363384,.0318596134278236
414725328,-.60569829,.0594085278149265
414745888,.28787532,.0016679180915986
414752564,.72226942,.0063303745021046
414752582,.46761486,.007905646540984
415017780,.60381049,.0129438003648504
415044962,.093875483,-.0296287000330644
415059216,.54209733,-.0248841434429757
415099412,.14916453,-.0414973068859109
415187740,.5363043,-.0100614815249396
415187740,.41787851,-.0100614815249396
415371338,.65723568,.0204597688486232
415493778,-.31080896,-.0120328036973578
415582178,.4034183,.0065708525655913
415588942,.69438428,-.0069492361548651
415609378,.067895703,-.0230384042573022
415677406,-.25631592,-.0138204534712804
415704536,.62597322,.0468808440208755
415745374,.36822048,.0316917415015869
415752172,.93266565,.0422554193898553
415772562,-.43425602,-.0063898847102278
415779442,-.11149044,.0133227305204851
415895042,.056226578,.0168390126934086
416153362,-.39402676,-.016228069159593
416221370,.76107657,.0831223033860759
416289362,-.36834246,-.0045393180487888
416296136,.56137097,.0336302684009147
416493404,.2681233,.0715210152648024
416527370,.47452939,-.0108046097205699
416595334,.47620818,-.1076510476651817
416887728,-.77720386,.0079432089240811
416887762,-.17580785,-.0060591828795793
416976248,.53170413,.0665573827914774
416983606,-.37602133,.0615117326582377
417016966,.34769693,.0177401127935487
417118928,.17329438,-.0825033967604673
417186974,.41509181,.0340323263969459
417220928,.58828789,.0385885500021256
417343972,-.74369311,.0305574250294395
417424930,1.4946069,-.0845946840367643
417465770,.33292192,.002191118642675
417465774,.40547684,-.0265253635710594
417533808,.39287257,.0050018176677007
417561008,.088070288,.0047618064562895
417847206,1.019642,.0631244595818205
417847206,.98369569,.0631244595818205
417860374,-.064753547,-.0672165793885353
417996294,.57139277,-.0079260007987866
418145810,.21962385,.0022582961267683
418302208,-.2813032,-.0417633980834441
418322526,-.2174308,-.0008637899985839
418390526,2.3689091,.0416838103154894
418444928,.53398371,.0388390450638266
418445046,.20816936,-.02451356979632
418506126,-.04338773,-.0143226684616212
418506332,.11803248,-.0569944762373958
418587766,.5980981,.0293216730839197
418614972,.49401581,.051605952524088
418615012,.49401581,.051605952524088
418737406,.36444932,.0112302237335078
418805330,1.0120425,-.0377402049951153
418975406,-.41140175,-.0054581062032822
418975446,-.52187377,-.0123935430211211
419022926,-.51936543,-.012178163272552
419417368,-.16888866,.0537954470545595
419743724,1.3080543,.0532781771491478
419818564,.025173191,-.0348846914548355
419845724,.60462695,.0320861641721342
419913726,-.094588272,.0046944109699993
420185804,-.13506243,-.0106458138389354
420192564,-.16734485,.036604206567571
420247004,.11632685,.0107735601012222
420512126,.68200713,.0436363504173229
421050046,-.31384593,-.0215594574922071
421239846,-.17186633,-.000437437173232
421906164,.60570705,.0156231621600445
422409324,.54878217,.058399278589438
422864924,.66953188,.037039007110307
443829362,.54542482,.0069577736015849
443924682,.22169341,-.0136357646172263
444298562,.54928827,.0171493301262006
444536562,.42834213,.0706444569815207
444543442,-.22437483,-.0084596102633286
444904362,.57987434,-.0054251303317678
445230162,-.39304578,.0401769844785043
445706122,.28537765,-.0024444505933099
445848882,-.069883645,-.007349179786542
445856402,-2.6346371,-.0092679552776634
445856402,-.93583477,-.0092679552776634
476010895,-.3559553,-.0559562297094669
476013742,.37870345,-.0151697181369973
476054582,-.35791945,.0089480071591483
476073459,-.53621161,-.0483133542658142
476075604,-.30296147,-.0593499505348445
476095366,-.28487185,-.062902641394506
476136206,-.43837416,.0073641923605455
476170122,.28534585,.029227452738976
476178242,-.3522279,.0082758672671505
476178242,-.13340746,.0082758672671505
476241419,-.41361412,.0043109397389222
476243459,-.53098249,-.0144130910192766
476306204,-.079656281,.0246262893917038
476388975,.13724224,-.0240848178158569
476394604,.034002781,.0422656725833055
476435215,-2.4194577,-.0291695201866904
476523702,-2.2988884,.0185071781627209
476523858,-.0563173,-.0076679905603333
476530606,-1.1391886,-.0533573419787688
476598564,.41054344,-.0519420827363264
476619495,.15477316,.0018358067967718
476632427,-.61626661,-.1164621991990267
476669135,.85530102,.002701539190551
476680176,.30127352,-.0091162908674691
476714168,.46481404,.019777274653016
476714707,-.016043529,-.0219228928953076
476720964,-.34858745,-.0540709020087604
476769099,.49569139,.0641836743493084
476802532,.51409924,.0303389618232276
476897726,.59550494,.026632415609247
476911340,.53608102,.0059973452089252
476931768,-.11145236,-.0338375670076757
476938574,.18433194,-.0690633578374173
476945374,.26834089,.0216752236518335
476953375,.23315157,.0062137412781942
476965774,.39542481,.0053894576123779
476965774,.27429518,.0053894576123779
476999724,.83124119,.0494510438689624
477014571,-.04272094,.0013139660703315
477020252,.47140127,-.1218234560927532
477023411,-.31459653,-.0090198373536322
477026135,-.63830358,.1027036262652252
477027052,-.12089899,-.0457362988750274
477054130,.40708005,-.0810982386794186
477054162,-.39901531,.0041064694387988
477066259,.17571093,.0017860216040209
477067623,.14035103,-.0271950358398168
477071015,-.084458321,-.0310104879187985
477081332,.641904,.0045801957447692
477096175,.90020663,-.0602919048698714
477120659,.11014976,.0205672063850663
477149408,.26359269,-.0221426498060839
477203804,.090119675,-.0283588668976908
477217215,1.4433674,.1235965658945699
477230974,-.5506565,.0480414348628754
477251420,-.33359414,-.0550339862398622
477264924,.28451109,-.0443985232770768
477331463,.29267758,.0540058693044501
477333008,.5637989,.0662789152710588
477358655,.72535038,.0079395362149081
477360222,.24193192,-.0044465719807938
477387376,-.64063329,-.1165421504231051
477394172,-.16687375,.1081695611264247
477441806,.040466972,-.0816919677067616
477448536,.23841742,-.0327305863043997
477455380,-.3241787,-.0006135577674964
477457947,-.78643233,-.0095268050723341
477475728,-.26136941,.0274049277140594
477481059,-.39485088,-.0335470171317585
477517202,-.017768085,.0310160715036744
477536936,.54857159,-.0146247600527043
477645772,.29086137,.0211730482270566
477693330,.73336977,.0389331378992595
477703419,-.47192496,.0762147917355489
478006808,-.16791895,-.0929503946463798
478033366,-.098251976,-.0316700094939726
478037975,.37270603,.0413095814289626
478060532,.10845359,-.0925625944238147
478067324,-.48162249,.0464926614918295
478203340,.79243881,.0145985790686825
478291730,-.29644039,.0087782762502058
478339286,-.25553626,.0051012171571908
478380162,.29288909,.0588266740405877
478380168,.082371034,-.0147651986403948
478380174,.17014579,-.0436336873612391
478441362,-.25760639,.0308718437030377
478469330,-.21960209,-.0346929025706101
478488978,.99999774,.0380231774572941
478591050,-.55643535,-.0265806271843247
478594891,.0057902983,-.0066697608863544
478618138,1.178843,.0380213219856446
478640451,-1.0223691,-.0427110717632866
478673095,.18657929,-.1058357287184532
478699623,.30979624,.0348726990561179
478733615,.012467286,.0700888425962218
478733615,.089103669,.0700888425962218
478774580,-.18911491,.0245873696419408
478794982,.52763808,-.0003700882982904
478822808,.20626867,-.015502671721526
479019340,-.83860028,-.0333664080090168
479026802,.023554841,-.0526502048610339
479080534,.9867956,.0420450612179658
479155322,-.55765283,.1035022572512624
479304928,.63171303,-.0904654717809512
479366168,.52701473,.0717020543476442
479447778,.87661117,.0879241617015384
479515806,.20744585,-.0481928357197094
479529372,-.0059165955,-.2529568094899629
479536164,-.24593589,.0026382487993584
479536172,-.21047276,-.0169246593404455
479556562,.28049752,-.0484218898689903
479583734,-.10745957,-.0235857807481027
479624572,.64232832,.0157435200564016
479719854,-.41861928,.0825549338927329
479726564,-.15503399,.0325997483075911
479740170,-.049354736,-.0104338100193659
479753762,.021391872,.0096600638462262
479780972,.66503698,.0524965233424068
479787764,.82312822,.0114200808157027
479828562,.27280459,.0636534632185122
479876128,.014045175,-.235065548356269
479883012,-.14020658,-.0100205597170104
479896580,.28200912,.0090808090037532
479957766,.49044052,.0036082244922013
479971366,-.11331863,.0003809178180072
479985010,-.20641486,.0855445311988458
479985620,-.04494242,.0399597738922449
480093818,1.4721026,-.1064657338998495
480120966,.3896614,-.0530319122118713
480154966,.020123372,.0369097272305408
480161850,.0050119585,-.1244905103039983
480176046,-.69939959,-.0308889490840909
480176046,-.093126066,-.0308889490840909
480277408,-.38903645,.0064777782618065
480297808,-.42526248,-.0317961902624845
480338562,-.088100493,-.0060914351827709
480386216,.031399395,-.0227135810707108
480440524,.03892421,.021389351201911
480501768,-.15985447,-.0391748790148627
480562930,1.5264091,.0578670186823586
480596982,.14865066,-.0120347361135113
480651342,.15365331,.0059674150973983
480671822,.015721936,.0008572795405291
480685458,-.12989609,.0283975707397955
480977816,-.50309855,-.0001465312522942
481086532,-.9073419,.0187058618045439
481222540,.57369727,.0134929110881182
481236258,-.2844874,-.0020716521676275
481243012,-.44452241,-.0117256091926012
481276970,.60803765,-.0027141360193051
481290568,-1.5171784,-.0243167446330966
481324522,.22151881,.003391803715054
481344972,.31617418,-.0056779190444928
481406128,-.52195442,.0532448827359484
481413006,-.066762544,-.0065037185777478
481487770,-.097941004,.0203095680418847
481522442,-.11493885,-.0209194881421269
481569342,.25765991,.017859700402251
481650938,-.2302646,-.0012541686534412
481650978,-.14460661,-.0034710373556728
481780172,.13493742,.031528933736206
481793772,.44897968,-.0085937963921847
481842220,.016194841,-.0212679365900378
481902562,.30338815,-.0205569100563562
481922928,1.122588,.0496728959736093
481977380,.33574444,.013437882928353
482031728,.64224458,-.0070119717978791
482120210,-.58874708,.0049553367947472
482290210,.076424427,-.0126451337564252
482337772,-.20333396,.0584972512682439
482385482,-1.0060301,-.1581519605726436
482399020,-.054441594,-.0238754112948971
482473776,.36842793,.0253077224069825
482480568,.31404379,-.0538802132829967
482548528,.15485999,-.004327260201209
482759332,-.098496176,.0101412608082131
482779724,-.30477974,-.1198021384404981
482922576,.050584663,-.3591579130205113
482922578,.83408618,.0106350138519929
482949776,.43476513,-.0148546205588862
482963378,.4822166,.0072786987724164
483010966,-.79842341,-.0171792260439716
483058522,.58989072,.0876674937248318
483153774,.88599205,.0711881441995966
483174176,-.030205267,-.0324567103467258
483269378,.47762796,.0243835885284416
483337324,.71751469,.1909554931319528
483378124,.57324016,.0362866426839369
483432574,.25591558,-.0090318625217062
483500500,-.11358538,-.0485484789753758
483527882,-.76016122,.0629730244101759
483616126,.37510872,-.0137407377686706
483643402,-.38320342,-.0077060230178463
483684176,.59052861,.0420417440460446
483765766,-.45622358,-.0279378383227135
483813374,.32137918,-.0739914755504638
483826932,.28911626,.0090850904809527
483901774,.06396658,.0209366685616663
484010606,-.59074396,.0196923922003455
484037772,.15854248,.0356626358951855
484051370,.24747096,.0453016209979867
484132930,.95857632,.0447821552102764
484146646,-.26623815,-.0202803805069053
484180532,.33132058,-.3770933954877599
484187532,-.28967774,.014809347818705
484234974,-.26516083,.0300583832777409
484296096,.32203302,.0096196044657692
484323324,.99083954,-.0058523019771778
484343802,-.1983628,-.0257207482929148
484384522,.55291665,.0102317256234376
484384564,.11025593,-.1782547874477743
484411724,-.13159561,.0164122094596627
484445770,.1166389,-.0093890547467014
484507008,-.15149356,-.0040449731877758
484554564,-.251647,.030127556955309
484622528,.50201154,.035231612641504
484642926,.55489427,-.0195625247729198
484642926,.52884537,-.0195625247729198
484643012,.47767723,-.0025202167757065
484676932,.9254775,.0340678955384756
484806164,-.10977165,-.0802049290580029
484853764,-.083602108,.0129040323651758
484915014,-.43779016,-.0220678240821677
484935364,-.82880849,-.0001199657607208
484935368,.19485886,.0793911305135565
484948930,.24217986,-.0064631710392255
485057768,.72459602,.0847601063945209
485146128,.88661563,-.0784002185625152
485159808,-.19021255,-.017239606909755
485363732,-.14229847,-.0680130144594403
485424974,.91116935,.0362808458390935
485432408,.23321152,-.0471922087024434
485547370,-.53889,-.019868091604367
485554326,-.34989193,-.0226603640856378
485615328,.3590124,.022989145081699
485690172,.017101178,-.0135738581885312
486064128,.66676301,.054865281961624
486077768,.33652648,.0461531393424968
486111808,-.48092324,.0098365324129033
486138928,.52594638,.049609926422716
486159486,-.33221895,.0143337966923974
486206966,.3384867,.0451480654580418
486349806,.22154349,-.0092893200500602
486424526,.095235541,.0437462760173606
486506166,.062999777,-.0155719662058832
486546926,.58778155,.0651182040360642
486676124,.90753937,.0656737447607323
486757726,.57091039,.0117074767404183
486757726,.44887325,.0117074767404183
487023004,.25874034,-.002937900503583
487145324,.48132053,.0573821614508439
487226966,-.19944052,-.0126893366029504
487430964,.6147005,.0224762815376226
487784526,-.033816688,-.0286140740468878
488002206,-.35185441,-.0416485510516588
488403364,.073844627,.0644739756713315
488743364,-.10174607,-.0081324914980425
488940644,-.06012686,-.0389495479765741
488947324,.40954208,.0050070686829414
489824564,.14625964,.0241869699981222
511795322,.3435421,.0620279731428556
511863402,-.71114874,.0044505851916501
511978922,.1681802,.0679853282405041
512257882,-.38770112,-.0071730009306576
512332562,-.072281055,-.0301217025022009
512393762,.64967883,.042756459053594
512869762,.35190961,.0280141963766513
512924122,.40909657,-.015733973743643
512978602,-.29309666,-.0470473296551879
513481762,-.74825102,.0124943085783041
513821722,-.62512946,-.0129162945977687
514114122,-.43437767,.0411320537943704
514250122,.8820554,.0357043833800509
544012935,.12490509,.0161250843919169
544020570,.16149959,.0017610338360703
544074964,-.07080207,.0040309484469481
544075507,-.27663177,.001839096023068
544076859,.2245061,-.0319732866020436
544115738,.62508976,-.026228461249086
544128543,.58254534,.0177565668954788
544156568,.38456738,-.043645115669896
544204140,-.2024253,-.0268235309586196
544238218,.61524421,-.0089718061985983
544248899,-.080946311,-.0208693159972341
544265907,-.21760446,-.0228882337761519
544281539,.31064898,.0072714158746249
544321655,.49689654,-.0005853261224535
544333366,-.27850667,.0204118884639855
544340168,-.5480507,-.0044701553168101
544380922,-.40599746,-.0411303571362233
544496532,.51695496,.0770136838823558
544503376,.35238609,-.0129735179477135
544503376,.40421414,-.0129735179477135
544632524,-.35932517,-.0137100875628224
544659728,.46536884,.0283494403771523
544669139,.12613924,.0436488937193289
544693770,-.14018619,.0015731777915731
544703815,-.38060969,-.0346112976665837
544768566,.74640602,-.0016390651638114
544810002,.5779984,.0352589255837726
544830406,-.061932229,-.0477937101036144
544871856,.51448286,-.0546833679965493
544959002,-.23074999,-.0311879941643181
544986019,.37099546,.0102305058336078
544986019,.17424929,.0102305058336078
545006602,-.23674518,.0402321139424473
545009823,-.44385272,-.0096644756527767
545024095,.82857072,.000802859336087
545045179,-.21560107,.0114032811990802
545095006,.54758322,.0508216864880258
545111815,.71789831,.0092297368451396
545115540,-.44075629,-.0129348358327713
545115540,-.1211524,-.0129348358327713
545121339,-.066463977,.0736328514020718
545122699,.27393323,.0024986480076776
545128922,.4593606,.0034836366234984
545139019,.32438493,.0129703976177133
545149330,.44071484,-.0156509544359515
545176530,.091744766,.0687573268781348
545199547,.18181305,.0432721608623421
545213823,-.090693653,.0272202017119399
545274355,.090493731,-.070833327232834
545292214,-.16546881,-.0199494819670897
545298978,-.15573135,.0571561015989979
545332942,.33824971,.0185654560382383
545407774,-.53502637,-.0161897036096117
545434968,.68006247,.0798351708116354
545455404,-.36533728,.0024065402489782
545468976,.12905349,-.0186330430536488
545584572,-.15492241,-.1250824603196553
545585103,.085322455,.0055045983284806
545618570,-.59406424,.00475924880419
545632174,.40488505,.0141676422415747
545645730,.39989537,.0109374903962154
545645730,.26613507,.0109374903962154
545659378,.030292386,.0674904406915719
545728698,.061654948,-.003817345580046
545734172,.12504598,-.0184718407437161
545747782,-.1174117,.005566889350932
545822568,-.34665957,.0230356192247069
545856534,-.074569732,-.0227605440420926
545883724,.73714733,.0596436628537873
545883772,1.0512029,.0233376942553038
545895863,-.20536993,.0030046688284358
545917728,.67581314,.0356635045918879
545931322,.23018757,.0309332574964891
545938206,-.11426099,-.0124160860350382
545951728,.038056333,.0521302584486966
545965364,-.041971575,-.0071268672168169
545972128,.055612534,.0061052345940132
546012964,.34505516,.016502227840049
546020416,-.067866646,-.0255668832010831
546053726,-.09128046,.0182686154349528
546079459,-.35974905,-.0280874277844633
546079459,.16381726,-.0280874277844633
546081002,-.41615447,-.0275796814329363
546114968,.13731524,.0259591086595771
546162580,.33404735,-.0026880587661337
546176130,-.084919594,.0635657805929452
546182962,-.26011923,-.0036588089843197
546226339,-.21106239,.0784012125281147
546257740,.77513295,-.0196502179266816
546257740,.97268486,-.0196502179266816
546264578,.15634319,.0400088310365999
546285046,1.3253825,.0355545063726841
546305968,-.3624233,-.0462932925709505
546420966,.29720289,.0426410589000137
546502604,.56644785,-.0276959858799829
546516176,.62800711,.0398395835159988
546590922,.32054445,.0258429217274449
546670379,.23804596,.0454661509033879
546670383,.26732197,.046828378771018
546694195,.41185883,.0035964968380512
546706534,.48924056,-.0105871981846434
546713324,-.095007159,.0494272399993635
546801936,.026209388,-.0496117931020364
546808415,.71302259,.0761093684178255
546835732,.83397937,.0080164073639029
546836311,.35404071,.0273609643597575
546842574,.61058784,-.2529586317776335
546856162,.65845674,.1120783766676817
546870975,-.16502258,-.0262915969128358
546894103,-.20110543,-.0058541086790677
547012602,-.049365405,.0240254594206182
547066936,.055117983,-.0222066629636698
547209782,.84885013,.0118893975936289
547243728,.52804053,.0261109463091517
547270932,.14287099,-.0022416843222046
547305014,.46587601,.0285168589168132
547379732,.77332169,.05698845837357
547434848,-.51258552,.0218676868848637
547474974,-.039707556,-.009088467504744
547481930,-.33396843,.0069853379141522
547563332,.39517617,-.027124118512407
547597370,.59686321,.0158282932157349
547692642,-.35704282,.0342221950326455
547801374,.96999788,.0548984554580516
547848962,.016217919,-.0211320125428472
547876178,1.2872627,.0939875043720273
547889742,-.58808738,-.0225780113710862
547916926,.72226912,.0766116202549015
547924370,-.31015372,.0475656342597273
547944162,.14372408,.0356369271239402
547944170,-.018419361,.0146552808349852
547944170,-.14196481,.0146552808349852
548086930,.045856554,.0021383671409423
548324970,-.067047611,-.0585195501942663
548331728,1.0073397,.0959821930394405
548447362,.71786481,.1203027586723131
548460894,-1.0127735,.0092151309771252
548475176,-.50184232,-.0193927249448471
548475176,-.43852499,-.0193927249448471
548508532,.24099948,-.0432916523517712
548529020,.10881767,.000199758996702
548556128,.12498866,-.0520898323681525
548603734,-.65617955,.0341234669953849
548685334,-1.3609662,-.2206307840067006
548686008,.5128383,.0454995327510626
548699008,.15828496,-.0096648028261177
548780618,-.30084649,-.0383108870386273
548875772,.03727667,-.0252243786219133
548964172,.32687595,-.0183099130219112
549052542,1.5989586,-.0051450376171904
549079764,.61380374,.0605745105928443
549120578,.73662341,.0463060806202936
549147724,.84102529,.0406945707932276
549175012,-.036550656,-.0648761737059122
549270174,-.37450445,-.0646715676656788
549276924,.41717333,-.0240886953983644
549297374,-.40214276,-.0616802558133277
549365492,.1826078,-.0283597153342255
549447052,.82151794,.0235391697485152
549474250,-.22261566,.0413026978447772
549548940,.98915249,.01733217130173
549549014,-.72364694,-.0036384289265759
549596568,.5370217,-.0020673356186287
549678098,.38789809,.0044968786454014
549698534,-.44159433,.0051436297511086
549719050,-1.6026797,.0842952313519935
549746174,.16075318,-.0169887018658441
549766644,-.12133233,-.0104245205113155
549854976,.49350187,.0180956229778819
549977330,-.065739475,-.0328552005279901
550018222,-.38353381,.006124356688309
550024926,-.089520328,-.0261870400411484
550038582,.23986325,-.0097139720138236
550235780,.1180424,.0133416512037423
550242936,-1.5614967,-.0398327840386162
550256170,.56107908,.0254983958864191
550262934,.67660892,.0533257862592669
550276580,.53218532,.0081935585068915
550358164,.019472649,-.0594279374765188
550405816,-.57113355,-.0267503057100437
550487382,.033001374,.0097355464444779
550514604,.40256104,.0352876169814538
550562138,1.213443,-.0491706280738135
550609776,.48972768,.0147350937339631
550643738,1.0515537,-.006670480382662
550671138,.040675059,-.0435585194356043
550711726,.62243176,.0044127913471648
550732128,-.13858566,-.0589635240515852
550759408,.36957845,-.0105851671043533
550936210,-.3210555,-.008314499105969
551017724,.80123204,.0256376747172117
551262530,.63185769,.0371886080369459
551289780,.054456189,-.0337130208930763
551357762,-.74917424,.0272699611978282
551378122,-.43022174,-.0047617218109774
551391778,1.1456207,-.0114506780461092
551418942,.65753931,.0126893189683722
551425740,.40559152,-.0001867803005313
551425770,.29161829,.0008962435278742
551480140,.49200371,-.0058043493744375
551548122,.23268934,.1753414423152194
551602522,-.82758659,-.0491422421478779
551602562,-.82758659,-.0491422421478779
551622922,.62440664,-.0788187954516295
551636642,-.062024262,-.0136155110732808
551636682,-.089522265,-.0150270274368946
551704572,-.016092382,.0000222217156534
551724922,-.49761015,-.1307688492497583
551731734,.80553842,.0072198296209865
551752170,.10609382,.0265814312394652
551786218,.44208002,.0153161945942474
551840532,.60728961,.0080196471728552
551841170,.49427468,-.0828609611427671
551894926,.1232077,-.0321637858884104
551928936,.29196137,.0134250343699161
551942530,.84609491,.0295146920982454
551950016,-.027233066,-.0174106273056141
551956136,.48146868,-.0170355288186395
552044572,.4537189,-.0019938641252803
552134336,-1.6944575,-.0438072854067557
552134336,-.12939666,-.0438072854067557
552166924,-.31873059,-.0710725523474734
552187410,.91626102,.0334750152189489
552282526,-.020019354,.0374197142128131
552316566,.43337631,.0457556754216012
552384608,.093477219,.0436862674737206
552418602,.36176816,.0566180545328081
552445892,-.10471704,-.0466091533378365
552452574,-.045354486,-.0378272225628957
552561368,-.20026164,-.1214371557901623
552670130,.25626439,-.0079970057601097
552731362,-.050592128,.0830672624308652
552833374,.52864856,.0540879423161827
552935328,.85690546,.0716986494957474
552942164,.23300079,-.0216718572746064
552955724,.58279628,.0324251928919381
552962564,-.034692269,-.0435159396819665
553010124,.89615488,.0174167780244853
553030530,.41250053,.0295417238134111
553058412,.46244097,.0314520398320943
553084962,.51127952,-.0059416521302234
553214172,-.35409331,-.0023714628132287
553234568,.14956467,.009063561121992
553384172,-.091903277,.0758366968316749
553412006,.61731559,.0242587256100678
553472648,-.8963058,-.0179283266807387
553473212,.19391911,.0034229781951565
553499770,-.29989973,-.0009992716041095
553561044,-.13202395,.0042655488282964
553594926,.29938897,.0089145042742269
553642532,.40152788,.0258376207193491
553690130,.87501734,.057789536852592
553853330,.44153425,-.0244295595109404
553887328,.17758463,-.0254573907613559
554138930,-.46394312,.042912903933693
554363366,.17109615,.029398585795459
554424524,1.456476,-.0011474984471484
554594566,.33220637,.0079007520507239
554628566,.59282982,.0803976473153225
554764572,.5990122,.0328259386712389
554880126,.040690616,-.0064086438968588
554927768,.43862063,.0346293269167951
555403766,.65445393,.0225895539655251
555437726,.14953265,.0069546632524883
555451446,.098121271,-.0010383566624619
555499046,-.62279707,.0560998855921157
555594164,1.0029571,.0708410723044233
555600964,.66808248,.0446240387554631
555730124,.67389947,.0482881880342254
555750564,.18992612,.012917298858193
555886524,.64486349,.0050622650481654
555927366,.026137637,-.0197731225493515
556145004,-.19371891,.0235232366699182
556172124,.19716755,.0190117831279181
557525324,1.1644945,.0851637060866988
558320924,.52105612,.0247860741264081
579176602,.24761975,-.0056528225761231
579536922,1.4053977,.1217002281229087
579536962,1.4053977,.1217002281229087
579625322,.34464633,-.2228477036362366
579693402,1.621295,.0279826818204716
